## [iView]
Converted from: NA
Date: NA
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	5463                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
Subject: NA
## Description:	description info                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1440	900
## Calibration Point 0:	Position(720;450)
## Calibration Point 1:	Position(360;45)
## Calibration Point 2:	Position(1368;225)
## Calibration Point 3:	Position(1080;855)
## Calibration Point 4:	Position(72;675)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1023402-1517//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
2621196587	SMP	1	1300.21	574.36	1026.11	563.93	14.88	14.88	2.77	13.48	13.48	2.44	1298.70	578.56	1307.23	578.66	1025.24	567.98	1033.77	568.03	1068.36	661.68	1044.26	613.71	0	1	1	2	-1	-1	8.06	36.00	627.57	61.71	37.64	619.87	0.10	0.12	-0.99	0.04	0.10	-0.99	0		
2621229926	SMP	1	1300.26	574.17	1026.08	563.96	14.72	14.72	2.77	13.51	13.51	2.45	1298.77	578.62	1307.22	578.78	1025.21	568.12	1033.77	568.14	1065.87	636.88	1043.46	614.46	0	1	1	2	-1	-1	8.06	35.99	627.72	61.69	37.61	619.62	0.10	0.13	-0.99	0.04	0.11	-0.99	0		
2621263249	SMP	1	1300.24	574.37	1026.15	563.97	15.07	15.07	2.79	13.65	13.65	2.47	1298.70	578.62	1307.21	578.80	1025.22	568.08	1033.75	568.23	1064.37	643.26	1040.23	616.45	0	1	1	2	-1	-1	8.07	35.98	627.53	61.77	37.65	620.46	0.10	0.12	-0.99	0.04	0.11	-0.99	0		
2621296579	SMP	1	1300.27	574.28	1026.06	563.65	14.97	14.97	2.79	13.32	13.32	2.48	1298.69	578.57	1307.21	578.71	1025.17	568.00	1033.74	568.03	1064.43	638.29	1044.06	615.39	0	1	1	2	-1	-1	8.07	35.98	627.37	61.75	37.66	620.19	0.10	0.12	-0.99	0.04	0.11	-0.99	0		
2621329908	SMP	1	1300.10	574.32	1026.02	563.54	15.15	15.15	2.80	13.40	13.40	2.48	1298.65	578.58	1307.20	578.74	1025.15	568.08	1033.70	568.12	1068.62	637.43	1046.75	611.56	0	1	1	2	-1	-1	8.07	35.96	627.09	61.82	37.69	620.89	0.10	0.12	-0.99	0.04	0.12	-0.99	0		
2621363244	SMP	1	1301.41	574.26	1026.82	563.76	15.02	15.02	2.81	13.97	13.97	2.50	1299.33	578.57	1307.78	578.66	1025.53	568.02	1034.55	568.04	1040.20	635.75	1041.34	617.69	0	1	1	2	-1	-1	7.94	35.99	627.32	60.95	37.24	613.37	0.07	0.12	-0.99	0.03	0.11	-0.99	0		
2621396573	SMP	1	1307.52	571.71	1030.85	559.35	15.34	15.34	2.82	10.10	10.10	2.50	1302.78	577.24	1311.16	577.13	1029.32	566.48	1037.35	566.63	699.05	535.90	967.01	320.21	0	1	1	2	-1	-1	7.27	36.30	627.79	62.02	38.59	630.63	-0.03	0.16	-0.99	0.01	0.23	-0.97	0		
2621429904	SMP	1	1311.49	567.48	1037.48	557.05	15.12	15.12	2.83	13.63	13.63	2.52	1304.99	574.53	1313.27	574.83	1032.45	564.10	1040.65	564.21	495.70	356.41	525.85	320.53	0	1	1	2	-1	-1	6.85	36.85	628.72	61.21	38.97	629.00	-0.11	0.24	-0.97	-0.13	0.23	-0.97	0		
2621463230	SMP	1	1312.14	564.21	1038.79	553.58	14.82	14.82	2.83	13.84	13.84	2.54	1305.57	572.24	1313.59	572.52	1033.09	561.71	1041.32	561.99	482.53	256.90	449.71	203.14	0	1	1	2	-1	-1	6.80	37.53	632.38	61.16	39.48	629.79	-0.11	0.28	-0.95	-0.15	0.28	-0.95	0		
2621496566	SMP	1	1310.92	563.66	1037.74	553.52	14.93	14.93	2.83	13.99	13.99	2.56	1304.90	572.32	1312.91	572.50	1032.54	561.85	1040.78	562.01	513.49	206.88	507.98	195.58	0	1	1	2	-1	-1	6.97	37.68	635.01	61.37	39.53	630.85	-0.09	0.30	-0.95	-0.13	0.28	-0.95	0		
2621529895	SMP	1	1310.56	564.36	1037.29	554.28	14.92	14.92	2.83	13.96	13.96	2.58	1304.52	572.92	1312.54	573.12	1032.14	562.39	1040.42	562.70	519.35	204.66	512.13	198.59	0	1	1	2	-1	-1	7.06	37.66	636.72	61.47	39.42	631.05	-0.09	0.30	-0.95	-0.13	0.28	-0.95	0		
2621563226	SMP	1	1310.33	565.00	1039.64	553.75	14.78	14.78	2.83	10.61	10.61	2.48	1304.42	573.46	1312.46	573.65	1032.45	562.64	1040.50	562.94	530.74	206.51	235.25	105.43	0	1	1	2	-1	-1	7.09	37.62	638.03	61.86	39.65	635.53	-0.09	0.30	-0.95	-0.22	0.31	-0.93	0		
2621596549	SMP	1	1310.44	565.35	1037.37	555.09	14.85	14.85	2.84	13.39	13.39	2.49	1304.40	573.79	1312.46	573.93	1032.07	563.18	1040.41	563.38	527.62	207.58	506.59	201.41	0	1	1	2	-1	-1	7.10	37.60	638.73	61.58	39.34	632.18	-0.09	0.29	-0.95	-0.14	0.27	-0.95	0		
2621629883	SMP	1	1310.34	565.21	1037.48	554.68	14.79	14.79	2.84	13.36	13.36	2.50	1304.31	573.63	1312.44	573.81	1032.05	562.94	1040.35	563.10	530.40	207.62	494.56	197.63	0	1	1	2	-1	-1	7.11	37.63	638.75	61.68	39.45	633.10	-0.09	0.29	-0.95	-0.14	0.28	-0.95	0		
2621663205	SMP	1	1310.16	565.12	1037.37	554.58	14.55	14.55	2.83	13.23	13.23	2.51	1304.23	573.47	1312.37	573.66	1032.00	562.85	1040.32	563.03	535.38	209.61	496.36	195.69	0	1	1	2	-1	-1	7.14	37.70	639.37	61.70	39.47	633.16	-0.09	0.29	-0.95	-0.14	0.28	-0.95	0		
2621696545	SMP	1	1310.03	565.37	1037.17	555.20	14.22	14.22	2.81	13.29	13.29	2.51	1304.14	573.81	1312.28	574.01	1031.95	563.25	1040.32	563.51	538.53	207.67	503.74	199.27	0	1	1	2	-1	-1	7.16	37.66	639.87	61.67	39.36	632.88	-0.09	0.30	-0.95	-0.13	0.27	-0.95	0		
2621729867	SMP	1	1310.15	565.71	1039.26	554.56	14.12	14.12	2.79	10.66	10.66	2.43	1304.22	574.08	1312.33	574.30	1032.27	563.28	1040.43	563.72	538.25	207.98	259.09	124.58	0	1	1	2	-1	-1	7.16	37.65	640.72	61.84	39.47	635.07	-0.09	0.29	-0.95	-0.21	0.31	-0.93	0		
2621763203	SMP	1	1310.03	565.46	1037.30	555.21	14.06	14.06	2.78	13.03	13.03	2.44	1304.16	573.85	1312.28	573.97	1032.00	563.28	1040.34	563.54	540.75	208.53	501.65	199.24	0	1	1	2	-1	-1	7.17	37.74	641.15	61.78	39.43	634.09	-0.09	0.29	-0.95	-0.14	0.28	-0.95	0		
2621796527	SMP	1	1310.07	565.11	1037.25	554.84	14.17	14.17	2.77	12.98	12.98	2.45	1304.13	573.58	1312.24	573.74	1031.92	563.01	1040.29	563.17	541.41	206.95	498.92	198.76	0	1	1	2	-1	-1	7.18	37.82	641.64	61.78	39.48	633.87	-0.09	0.30	-0.95	-0.14	0.28	-0.95	0		
2621829866	SMP	1	1307.43	565.77	0.00	0.00	14.11	14.11	2.76	0.00	0.00	0.00	1302.56	574.06	1310.70	574.12	0.00	0.00	0.00	0.00	662.72	208.09	0.00	0.00	0	1	0	1	-1	-1	7.50	37.74	641.80	0.00	0.00	0.00	-0.04	0.29	-0.96	0.00	0.00	0.00	0		
2621863183	SMP	1	1307.18	565.95	0.00	0.00	14.40	14.40	2.76	0.00	0.00	0.00	1302.53	574.28	1310.66	574.40	0.00	0.00	0.00	0.00	680.71	209.54	0.00	0.00	0	1	0	1	-1	-1	7.51	37.70	642.05	0.00	0.00	0.00	-0.04	0.29	-0.96	0.00	0.00	0.00	0		
2621896521	SMP	1	1307.05	565.83	1032.07	554.63	14.04	14.04	2.75	10.20	10.20	2.36	1302.46	574.23	1310.60	574.33	1030.14	563.65	1038.02	563.65	688.46	210.33	893.36	148.61	0	1	1	2	-1	-1	7.53	37.73	642.25	62.63	39.65	638.41	-0.03	0.29	-0.96	-0.01	0.31	-0.95	0		
2621929839	SMP	1	1306.98	565.73	1031.89	554.42	14.18	14.18	2.75	9.85	9.85	2.28	1302.44	574.13	1310.57	574.18	1030.02	563.54	1037.89	563.56	693.48	211.11	898.91	130.00	0	1	1	2	-1	-1	7.53	37.76	642.37	62.87	39.81	640.56	-0.03	0.29	-0.96	0.00	0.32	-0.95	0		
2621963190	SMP	1	1307.06	565.76	1032.00	554.63	14.19	14.19	2.75	10.35	10.35	2.23	1302.48	574.18	1310.63	574.25	1030.13	563.61	1038.03	563.63	694.61	211.22	902.36	138.43	0	1	1	2	-1	-1	7.52	37.75	642.37	62.93	39.85	641.43	-0.03	0.29	-0.96	0.00	0.31	-0.95	0		
2621996505	SMP	1	1306.76	566.12	1032.00	554.85	14.44	14.44	2.75	10.49	10.49	2.19	1302.19	574.43	1310.44	574.49	1029.75	563.92	1037.85	563.90	697.78	213.08	892.82	139.34	0	1	1	2	-1	-1	7.56	37.66	641.69	62.77	39.66	639.32	-0.03	0.29	-0.96	-0.02	0.31	-0.95	0		
2622029845	SMP	1	1304.76	568.52	1030.40	557.40	14.42	14.42	2.76	10.72	10.72	2.17	1300.82	575.91	1309.14	575.87	1028.82	565.55	1036.92	565.50	762.13	305.54	929.96	202.15	0	1	1	2	-1	-1	7.82	37.31	640.75	63.00	39.35	639.67	0.00	0.25	-0.97	0.01	0.28	-0.96	0		
2622063162	SMP	1	1304.72	568.28	1030.00	557.32	14.47	14.47	2.76	10.53	10.53	2.15	1300.85	575.53	1309.19	575.62	1028.56	565.37	1036.64	565.23	781.59	321.10	955.65	213.68	0	1	1	2	-1	-1	7.81	37.32	639.88	63.12	39.44	640.35	0.00	0.24	-0.97	0.02	0.27	-0.96	0		
2622096496	SMP	1	1304.61	568.38	1029.84	557.36	14.71	14.71	2.77	10.93	10.93	2.14	1300.87	575.55	1309.25	575.60	1028.52	565.44	1036.55	565.31	796.50	329.70	971.36	217.79	0	1	1	2	-1	-1	7.78	37.26	638.74	63.24	39.49	641.48	0.01	0.24	-0.97	0.02	0.27	-0.96	0		
2622129824	SMP	1	1304.87	568.28	1029.84	557.29	14.95	14.95	2.79	11.02	11.02	2.14	1300.99	575.50	1309.36	575.55	1028.52	565.31	1036.57	565.20	791.88	331.20	977.07	223.10	0	1	1	2	-1	-1	7.75	37.22	637.91	63.28	39.54	641.82	0.00	0.24	-0.97	0.02	0.27	-0.96	0		
2622163172	SMP	1	1304.93	568.11	1029.82	556.95	15.01	15.01	2.81	10.86	10.86	2.13	1301.11	575.37	1309.38	575.44	1028.49	565.05	1036.63	564.92	793.62	330.81	981.94	223.70	0	1	1	2	-1	-1	7.74	37.24	637.81	63.20	39.55	641.07	0.00	0.24	-0.97	0.02	0.27	-0.96	0		
2622196491	SMP	1	1304.82	568.24	1029.73	556.93	15.15	15.15	2.82	10.97	10.97	2.13	1300.94	575.44	1309.34	575.49	1028.37	564.96	1036.51	564.94	794.86	333.21	982.64	226.98	0	1	1	2	-1	-1	7.74	37.16	636.61	63.24	39.57	641.27	0.00	0.24	-0.97	0.02	0.27	-0.96	0		
2622229863	SMP	1	1305.00	568.55	1029.99	557.14	15.25	15.25	2.84	10.94	10.94	2.13	1301.22	575.74	1309.51	575.76	1028.54	565.11	1036.69	565.06	797.21	334.73	980.31	231.27	0	1	1	2	-1	-1	7.70	37.10	636.61	63.21	39.54	641.33	0.00	0.24	-0.97	0.02	0.27	-0.96	0		
2622263145	SMP	1	1305.32	568.95	1030.32	557.49	15.09	15.09	2.85	11.02	11.02	2.13	1301.48	576.20	1309.72	576.17	1028.75	565.53	1036.92	565.59	796.18	335.01	975.16	230.12	0	1	1	2	-1	-1	7.65	37.01	636.57	63.16	39.44	641.26	0.00	0.24	-0.97	0.01	0.27	-0.96	0		
2622296467	SMP	1	1305.06	568.96	1030.15	557.64	15.12	15.12	2.85	10.82	10.82	2.12	1301.18	576.18	1309.53	576.16	1028.63	565.93	1036.90	565.87	796.72	336.04	979.84	225.60	0	1	1	2	-1	-1	7.69	36.96	635.74	63.10	39.33	640.52	0.00	0.24	-0.97	0.02	0.28	-0.96	0		
2622329795	SMP	1	1304.55	569.16	1029.70	558.27	15.18	15.18	2.86	10.63	10.63	2.11	1300.64	576.31	1308.90	576.39	1028.41	566.49	1036.54	566.50	795.51	336.94	984.55	225.47	0	1	1	2	-1	-1	7.81	36.93	635.75	63.21	39.24	641.02	0.00	0.24	-0.97	0.02	0.28	-0.96	0		
2622363133	SMP	1	1304.18	569.63	1029.37	559.07	15.24	15.24	2.87	10.36	10.36	2.09	1300.40	577.01	1308.59	576.92	1028.27	567.38	1036.33	567.40	796.94	335.71	991.27	222.70	0	1	1	2	-1	-1	7.87	36.82	636.00	63.30	39.08	641.53	0.00	0.24	-0.97	0.03	0.29	-0.96	0		
2622396459	SMP	1	1304.27	569.54	1029.78	559.25	15.15	15.15	2.87	10.72	10.72	2.09	1300.54	576.95	1308.80	576.87	1028.61	567.44	1036.85	567.56	799.36	335.86	996.33	222.19	0	1	1	2	-1	-1	7.83	36.81	635.76	63.13	39.02	640.76	0.00	0.25	-0.97	0.03	0.28	-0.96	0		
2622429793	SMP	1	1305.41	569.03	1030.44	558.75	15.07	15.07	2.88	10.21	10.21	2.07	1301.37	576.47	1309.69	576.52	1029.49	567.07	1037.77	566.91	796.17	334.04	1014.12	220.75	0	1	1	2	-1	-1	7.65	36.88	635.41	62.86	39.06	639.81	-0.01	0.25	-0.97	0.04	0.28	-0.96	0		
2622463119	SMP	1	1311.28	568.53	1040.30	557.13	15.23	15.23	2.88	9.69	9.69	2.03	1304.92	576.10	1313.24	576.26	1033.73	566.00	1041.78	566.38	511.46	326.92	334.08	117.89	0	1	1	2	-1	-1	6.93	36.93	635.17	62.07	39.26	640.34	-0.10	0.26	-0.96	-0.19	0.32	-0.93	0		
2622496453	SMP	1	1313.01	567.21	1041.97	556.49	15.28	15.28	2.89	11.97	11.97	2.08	1306.02	575.22	1314.09	575.54	1035.00	565.09	1043.39	565.61	430.06	273.45	316.70	138.02	0	1	1	2	-1	-1	6.75	37.15	636.23	61.60	39.31	638.49	-0.13	0.28	-0.95	-0.20	0.31	-0.93	0		
2622529777	SMP	1	1312.74	566.36	1041.88	555.31	15.46	15.46	2.90	11.76	11.76	2.12	1305.96	574.66	1313.97	574.85	1034.79	564.14	1043.02	564.62	443.32	235.45	295.08	114.85	0	1	1	2	-1	-1	6.78	37.35	637.54	61.67	39.52	638.59	-0.12	0.29	-0.95	-0.21	0.32	-0.93	0		
2622563112	SMP	1	1312.77	565.53	1041.43	554.23	15.42	15.42	2.91	12.10	12.10	2.15	1306.05	573.79	1314.14	574.01	1034.59	562.97	1042.77	563.31	452.39	230.00	303.95	121.25	0	1	1	2	-1	-1	6.76	37.55	637.99	61.71	39.77	638.58	-0.12	0.29	-0.95	-0.20	0.31	-0.93	0		
2622596440	SMP	1	1312.91	565.32	1040.97	553.81	15.52	15.52	2.92	12.86	12.86	2.21	1306.16	573.59	1314.23	573.79	1034.35	562.39	1042.60	562.82	450.43	225.77	319.14	131.53	0	1	1	2	-1	-1	6.75	37.65	638.88	61.70	39.84	638.01	-0.12	0.29	-0.95	-0.19	0.30	-0.93	0		
2622629779	SMP	1	1312.74	565.02	1040.46	552.78	15.56	15.56	2.93	11.83	11.83	2.22	1306.05	573.37	1314.15	573.60	1033.95	561.74	1042.28	562.00	454.83	219.68	333.06	118.05	0	1	1	2	-1	-1	6.77	37.72	639.39	61.69	39.93	637.11	-0.12	0.29	-0.95	-0.18	0.31	-0.93	0		
2622663095	SMP	1	1312.40	564.64	1039.62	553.06	15.32	15.32	2.94	13.26	13.26	2.28	1305.74	572.99	1313.79	573.23	1033.25	561.26	1041.60	561.63	455.92	216.10	348.50	177.23	0	1	1	2	-1	-1	6.85	37.85	640.39	61.75	39.97	636.34	-0.12	0.29	-0.95	-0.18	0.28	-0.94	0		
2622696433	SMP	1	1311.98	564.35	1040.33	551.44	15.50	15.50	2.94	11.12	11.12	2.26	1305.30	572.77	1313.46	572.93	1032.94	560.42	1040.99	560.80	458.18	213.01	240.72	109.70	0	1	1	2	-1	-1	6.93	37.89	640.18	61.97	40.22	637.66	-0.12	0.29	-0.95	-0.22	0.32	-0.92	0		
2622729756	SMP	1	1311.33	563.48	1037.98	551.76	15.52	15.52	2.95	13.92	13.92	2.33	1305.00	572.13	1313.15	572.36	1032.46	560.16	1040.97	560.46	480.04	202.48	489.03	160.68	0	1	1	2	-1	-1	6.99	38.04	640.63	61.75	40.10	634.87	-0.10	0.31	-0.95	-0.14	0.29	-0.95	0		
2622763096	SMP	1	1311.76	563.33	1038.39	551.67	15.66	15.66	2.96	13.87	13.87	2.39	1305.53	571.99	1313.65	572.23	1032.83	560.10	1041.33	560.45	492.23	196.18	485.32	154.37	0	1	1	2	-1	-1	6.89	38.10	641.04	61.57	40.04	633.73	-0.10	0.31	-0.95	-0.14	0.29	-0.95	0		
2622796416	SMP	1	1312.17	563.53	1038.68	551.78	15.69	15.69	2.97	13.97	13.97	2.44	1305.97	572.26	1314.07	572.48	1033.29	560.19	1041.76	560.64	497.79	188.77	490.81	151.81	0	1	1	2	-1	-1	6.81	38.06	641.41	61.41	39.97	633.02	-0.10	0.31	-0.95	-0.14	0.29	-0.95	0		
2622829753	SMP	1	1312.33	563.96	1039.00	552.27	15.46	15.46	2.97	14.38	14.38	2.50	1306.16	572.71	1314.32	572.88	1033.51	560.78	0.00	0.00	504.35	185.08	486.84	160.15	0	1	1	2	-1	-1	6.76	37.98	641.48	61.37	39.89	633.02	-0.10	0.31	-0.95	-0.14	0.29	-0.95	0		
2622863070	SMP	1	1312.23	563.56	1038.78	552.30	15.51	15.51	2.98	14.31	14.31	2.54	1306.11	572.32	1314.17	572.49	1033.21	560.61	0.00	0.00	508.22	180.45	478.94	171.34	0	1	1	2	-1	-1	6.79	38.10	642.08	61.46	39.94	633.18	-0.10	0.31	-0.95	-0.15	0.28	-0.95	0		
2622896406	SMP	1	1312.07	562.86	1038.69	551.94	15.62	15.62	2.98	14.09	14.09	2.57	1305.99	571.62	1314.07	571.77	1032.87	560.23	0.00	0.00	514.53	176.65	459.55	175.92	0	1	1	2	-1	-1	6.82	38.26	642.31	61.39	39.94	631.95	-0.09	0.31	-0.95	-0.15	0.28	-0.95	0		
2622929734	SMP	1	1309.27	563.56	1034.89	553.31	15.69	15.69	2.99	14.45	14.45	2.60	1304.25	571.92	1312.53	571.98	1030.72	561.12	1039.09	561.15	665.43	190.86	640.93	213.49	0	1	1	2	-1	-1	7.14	38.16	641.60	61.82	39.75	631.88	-0.05	0.29	-0.96	-0.09	0.26	-0.96	0		
2622963068	SMP	1	1308.51	563.76	1034.14	553.51	15.69	15.69	3.00	14.31	14.31	2.62	1303.68	572.15	1311.97	572.17	1030.09	561.42	1038.47	561.69	678.12	190.82	648.39	205.47	0	1	1	2	-1	-1	7.25	38.09	641.18	61.92	39.65	631.60	-0.04	0.29	-0.96	-0.09	0.27	-0.96	0		
2622996388	SMP	1	1307.07	562.98	1032.82	553.19	15.68	15.68	3.00	14.46	14.46	2.65	1302.51	571.36	1310.75	571.43	1028.67	561.13	1037.01	561.18	698.20	190.96	645.27	215.83	0	1	1	2	-1	-1	7.49	38.24	641.09	62.20	39.72	631.48	-0.03	0.29	-0.96	-0.09	0.26	-0.96	0		
2623029731	SMP	1	1305.89	562.12	1029.69	551.39	15.79	15.79	3.01	11.08	11.08	2.55	1301.29	570.56	1309.64	570.62	1027.30	560.74	1035.32	560.65	705.78	191.01	838.59	129.11	0	1	1	2	-1	-1	7.72	38.33	639.87	62.78	39.99	634.25	-0.03	0.29	-0.96	-0.02	0.32	-0.95	0		
2623063052	SMP	1	1305.11	562.12	1028.69	552.08	15.82	15.82	3.01	11.45	11.45	2.49	1300.62	570.57	1308.86	570.64	1026.35	561.29	1034.46	561.32	712.50	192.19	844.75	141.08	0	1	1	2	-1	-1	7.86	38.32	639.67	62.96	39.87	634.29	-0.03	0.29	-0.96	-0.02	0.32	-0.95	0		
2623096387	SMP	1	1304.25	562.25	1027.58	552.71	15.81	15.81	3.02	11.37	11.37	2.43	1299.62	570.66	1307.88	570.69	1025.22	561.92	1033.25	561.98	709.38	197.44	845.00	129.71	0	1	1	2	-1	-1	8.06	38.28	639.19	63.36	39.84	635.94	-0.03	0.29	-0.96	-0.02	0.32	-0.95	0		
2623129710	SMP	1	1302.91	561.44	1027.47	553.95	15.83	15.83	3.02	14.56	14.56	2.50	1298.15	569.91	1306.57	569.96	1023.60	562.01	1031.96	562.08	707.73	199.70	659.19	216.34	0	1	1	2	-1	-1	8.32	38.33	637.67	63.38	39.65	633.21	-0.03	0.29	-0.96	-0.08	0.27	-0.96	0		
